,0,1,2,3
4379,82291942,1,108,4
4380,82291946,1,70,3
4381,82291947,1,48,2
4382,82292071,1,220,9
4383,82292247,1,40,3
4384,82292769,1,56,2
4385,82292774,1,50,2
4386,82293189,1,252,21
4387,82293269,1,155,12
4388,82293299,1,135,13
4389,82293328,1,144,6
4390,82293440,1,80,5
4391,82293515,1,50,3
4392,82293645,1,91,4
4393,82293652,1,60,4
4394,82293667,1,60,5
4395,82293672,1,90,5
4396,82293858,6,110,7
4397,82293966,1,165,7
4398,82293968,1,147,7
4399,82293969,1,168,7
4400,82294023,1,108,9
4401,82294087,1,88,6
4402,82294090,1,294,22
4403,82294091,1,84,7
4404,82294095,1,108,9
4405,82294099,1,108,9
4406,82294200,1,35,1
4407,82294302,1,45,2
4408,82294314,1,63,2
4409,82294367,30,510,21
4410,82294368,24,96,4
4411,82294425,1,133,5
4412,82294470,1,96,5
4413,82294866,1,60,4
4414,82294986,10,112,6
4415,82294992,1,56,4
4416,82294994,1,56,4
4417,82295071,4,32,2
4418,82295139,1,220,9
4419,82295289,6,116,9
4420,82295347,1,30,1
4421,82295380,1,84,7
4422,82295444,1,45,4
4423,82295467,1,63,5
4424,82295599,1,76,5
4425,82295736,1,35,2
4426,82295740,1,48,2
4427,82295744,1,72,3
4428,82295853,1,42,1
4429,82295856,1,42,1
4430,82295857,1,42,2
4431,82296075,1,195,8
4432,82296082,1,140,6
4433,82296156,1,195,8
4434,82296277,6,100,10
4435,82296333,1,456,40
4436,82296643,36,510,21
4437,82296678,1,52,4
4438,82296750,1,222,24
4439,82296751,1,240,37
4440,82296755,1,140,27
4441,82296756,1,126,8
4442,82296760,1,270,27
4443,82296765,1,280,27
4444,82296966,36,510,21
4445,82297012,36,96,4
4446,82297014,36,96,4
4447,82297017,36,96,4
4448,82297018,36,510,21
4449,82297020,36,96,4
4450,82297023,36,96,4
4451,82297051,1,72,3
4452,82297426,1,90,7
4453,82297427,1,60,5
4454,82297431,1,90,7
4455,82297618,1,54,2
4456,82298061,1,63,2
4457,82298110,1,96,9
4458,82298478,240,50,4
4459,82298942,1,108,4
4460,82299027,1,112,5
4461,82299028,1,119,7
4462,82299029,1,84,4
4463,82299128,1,57,5
4464,82299132,1,180,12
4465,82299155,1,170,12
4466,82299224,6,80,6
4467,82299517,1,155,11
4468,82299545,72,40,2
4469,82299668,1,57,5
4470,82299713,1,44,3
4471,82299784,1,100,5
4472,82299955,1,49,2
4473,82300175,1,250,24
4474,82300179,1,312,22
4475,82300198,1,68,5
4476,82300204,1,462,34
4477,82300244,1,30,2
4478,82300264,1,96,4
4479,82300323,10,105,6
4480,82300424,1,192,9
4481,82300509,1,96,9
4482,82300540,1,308,15
4483,82300714,1,119,9
4484,82300790,3600,24,2
4485,82300818,1,108,7
4486,82300824,1,108,7
4487,82300834,1,108,7
4488,82300837,1,76,5
4489,82300916,1,52,3
4490,82301207,4,60,4
4491,82301235,1,72,6
4492,82301272,1,56,4
4493,82301286,1,60,5
4494,82301289,1,90,6
4495,82301291,1,90,6
4496,82301342,1,169,7
4497,82301343,1,128,6
4498,82301522,1,63,2
4499,82301691,1,88,6
4500,82301694,1,120,5
4501,82301696,1,152,6
4502,82301703,1,88,6
4503,82301710,1,88,6
4504,82301711,1,76,5
4505,82301714,1,88,6
4506,82301784,1,48,4
4507,82301930,36,96,4
4508,82302003,1,140,10
4509,82302098,36,96,4
4510,82302104,36,96,4
4511,82302414,1,40,2
4512,82302524,1,120,5
4513,82302647,1,76,5
4514,82302648,1,100,8
4515,82302650,1,105,9
4516,82302912,1,80,5
4517,82302922,1,225,16
4518,82303001,1,188,13
4519,82303003,1,188,13
4520,82303006,1,188,13
4521,82303011,1,184,14
4522,82303022,1,152,14
4523,82303025,1,172,15
4524,82303074,1,80,5
4525,82303081,1,80,7
4526,82303082,1,80,7
4527,82303084,1,100,7
4528,82303325,1,150,8
4529,82303360,3,52,3
4530,82303464,1,72,4
4531,82303465,1,108,4
4532,82303494,1,210,13
4533,82303563,1,42,3
4534,82303667,240,40,4
4535,82303705,6,154,7
4536,82303882,5,66,3
4537,82303969,1,110,7
4538,82303970,1,110,7
4539,82304002,1,108,6
4540,82304057,1,68,4
4541,82304087,1,56,5
4542,82304088,1,105,9
4543,82304089,1,105,9
4544,82304127,1,165,11
4545,82304238,1,40,2
4546,82304239,1,60,3
4547,82304240,1,36,1
4548,82304345,1,140,10
4549,82304358,1,90,4
4550,82304406,1,171,8
4551,82304417,1,84,4
4552,82304418,1,50,2
4553,82304980,1,119,7
4554,82305049,1,60,3
4555,82305071,1,48,2
4556,82305072,1,60,4
4557,82305074,1,42,2
4558,82305243,1,80,3
4559,82305246,1,64,3
4560,82305405,1,30,2
4561,82305407,1,30,2
4562,82305493,1,90,4
4563,82305681,12,24,2
4564,82305682,6,50,4
4565,82305725,1,80,4
4566,82305753,1,40,3
4567,82305840,1,140,8
4568,82305971,1,240,16
4569,82305974,1,240,16
4570,82305980,1,116,8
4571,82306024,1,63,6
4572,82306889,1,225,16
4573,82306989,1,112,7
4574,82307093,1,200,18
4575,82307095,1,240,18
4576,82307096,1,288,19
4577,82307162,5,77,4
4578,82307167,10,77,6
4579,82307308,1,56,4
4580,82307315,1,56,4
4581,82307322,6,100,6
4582,82307365,4,48,2
4583,82307458,1,56,4
4584,82307462,1,42,3
4585,82307585,1,56,4
4586,82307600,1,48,2
4587,82307867,1,288,22
4588,82308097,1,30,1
4589,82308193,1,42,3
4590,82308194,1,42,3
4591,82308255,1,288,21
4592,82308376,1,120,885
4593,82308801,1,76,6
4594,82308963,1,70,3
4595,82308974,1,84,4
4596,82309037,1,80,5
4597,82309042,1,76,5
4598,82309048,1,57,5
4599,82309057,1,88,7
4600,82309059,1,76,5
4601,82309068,1,88,7
4602,82309072,1,108,7
4603,82309073,1,88,7
4604,82309077,1,88,7
4605,82309079,1,88,7
4606,82309080,1,108,7
4607,82309086,1,108,7
4608,82309087,1,57,5
4609,82309103,1,88,7
4610,82309191,1,60,5
4611,82309193,1,60,5
4612,82309207,1,57,5
4613,82309226,1,76,6
4614,82309228,1,76,6
4615,82309231,1,50,2
4616,82309256,1,264,21
4617,82309258,1,182,8
4618,82309259,1,182,8
4619,82309317,1,75,6
4620,82309428,1,90,4
4621,82309430,1,290,6
4622,82309438,1,85,3
4623,82309439,1,85,3
4624,82309442,1,60,2
4625,82309572,1,258,17
4626,82309727,1,140,6
4627,82309822,1,56,4
4628,82309823,1,56,4
4629,82309863,1,90,5
4630,82309864,1,60,3
4631,82310339,1,190,13
4632,82310340,1,105,8
4633,82310374,1,72,8
4634,82310521,1,125,9
4635,82310524,1,180,11
4636,82310542,1,84,7
4637,82310569,3,80,4
4638,82310570,3,80,4
4639,82310571,3,80,4
4640,82310838,6,270,13
4641,82310840,6,100,6
4642,82311111,24,108,9
4643,82311273,1,24,1
4644,82311280,1,42,2
4645,82311662,1,341,14
4646,82311716,1,210,13
4647,82311721,1,168,13
4648,82311722,1,80,5
4649,82311781,1,90,7
4650,82311862,1,40,2
4651,82311863,1,40,2
4652,82311870,1,60,2
4653,82311876,1,35,1
4654,82312193,1,150,11
4655,82312265,16,176,12
4656,82312323,1,140,9
4657,82312346,1,56,4
4658,82312351,1,56,4
4659,82312355,1,216,5
4660,82312356,1,48,4
4661,82312522,1,224,11
4662,82312526,1,78,3
4663,82312529,1,100,13
4664,82312533,1,150,13
4665,82312535,1,150,13
4666,82312543,1,100,7
4667,82312544,1,100,7
4668,82312545,1,92,8
4669,82312548,1,100,7
4670,82312553,1,100,7
4671,82312554,1,104,7
4672,82312557,1,88,6
4673,82312558,1,104,7
4674,82312561,1,100,6
4675,82312567,1,84,7
4676,82312568,1,95,6
4677,82312639,1,80,5
4678,82312644,1,72,3
4679,82312680,1,288,22
4680,82312849,1,108,7
4681,82312858,1,150,10
4682,82312952,1,45,3
4683,82312956,1,240,10
4684,82313135,1,135,11
4685,82313294,1,50,2
4686,82313298,1,66,3
4687,82313373,1,85,4
4688,82313485,72,56,4
4689,82313632,6,84,4
4690,82313633,6,36,2
4691,82313639,1,70,4
4692,82313706,1,66,3
4693,82313710,1,90,3
4694,82313775,1,39,2
4695,82313780,1,90,7
4696,82314150,6,120,5
4697,82314414,1,76,6
4698,82314475,6,100,6
4699,82314506,6,144,14
4700,82314510,6,76,6
4701,82314512,6,161,9
4702,82314552,1,55,4
4703,82314558,1,60,2
4704,82314636,1,84,7
4705,82314646,1,294,22
4706,82314724,1,60,6
4707,82314727,1,63,5
4708,82314745,1,120,9
4709,82314747,1,60,5
4710,82314753,1,50,4
4711,82314807,1,80,4
4712,82314903,1,192,11
4713,82314908,1,176,12
4714,82314909,1,176,12
4715,82314912,1,110,8
4716,82315065,1,60,4
4717,82315070,1,75,7
4718,82315073,1,105,9
4719,82315074,1,75,7
4720,82315076,1,75,7
4721,82315078,1,54,2
4722,82315212,1,88,7
4723,82315253,1,200,12
4724,82315614,1,72,8
4725,82315615,1,80,5
4726,82315679,1,100,8
4727,82316054,6,120,6
4728,82316055,6,120,6
4729,82316329,1,72,3
4730,82316459,1,84,7
4731,82316461,1,84,7
4732,82316474,1,154,7
4733,82316478,1,49,2
4734,82316582,6,200,14
4735,82316586,1,60,4
4736,82316693,1,30,1
4737,82316784,1,108,9
4738,82316787,1,108,9
4739,82316789,1,224,19
4740,82316793,1,180,8
4741,82316920,1,160,15
4742,82316993,1,162,7
4743,82317042,1,70,3
4744,82317043,1,40,1
4745,82317235,1,78,3
4746,82317255,6,36,2
4747,82317292,1,132,7
4748,82317318,1,48,2
4749,82317534,1,140,5
4750,82317539,1,180,14
4751,82317554,1,81,3
4752,82317592,1,40,2
4753,82317853,1,42,3
4754,82317941,1,45,2
4755,82318042,1,40,2
4756,82318055,1,90,4
4757,82318192,1,36,3
4758,82318243,1,140,8
4759,82318413,1,78,3
4760,82318415,1,78,3
4761,82318533,1,76,6
4762,82318681,6,68,6
4763,82318682,3,119,6
4764,82318902,1,80,3
4765,82318938,1,44,3
4766,82319151,1,63,5
4767,82319177,1,217,11
4768,82319359,36,76,5
4769,82319361,48,105,9
4770,82319803,1,48,2
4771,82320374,36,96,4
4772,82320377,36,510,21
4773,82320484,1,390,17
4774,82320540,1,176,7
4775,82320541,1,192,7
4776,82320732,1,42,2
4777,82320784,1,300,15
4778,82321101,1,48,2
4779,82321102,1,133,6
4780,82321157,1,234,14
4781,82321335,1,65,5
4782,82321389,1,120,4
4783,82321481,1,136,5
4784,82321494,1,60,5
4785,82321549,1,42,2
4786,82321761,6,329,13
4787,82321995,1,42,1
4788,82322064,1,96,8
4789,82322069,1,51,5
4790,82322189,1,200,16
4791,82322459,1,51,5
4792,82322465,1,51,5
4793,82322471,1,78,4
4794,82322615,1,225,16
4795,82322673,1,140,6
4796,82322714,1,72,5
4797,82322879,6,175,10
4798,82322920,1,108,9
4799,82322923,1,63,3
4800,82322925,1,60,2
4801,82322926,1,60,2
4802,82322932,1,80,4
4803,82323027,1,54,2
4804,82323274,1,238,17
4805,82323376,1,45,1
4806,82323391,1,300,10
4807,82323421,6,120,7
4808,82323425,6,126,6
4809,82323431,6,104,6
4810,82323432,6,100,6
4811,82323633,1,280,15
4812,82323676,6,36,2
4813,82323890,1,78,3
4814,82324033,1,160,6
4815,82324155,6,68,6
4816,82324156,6,76,6
4817,82324157,6,76,6
4818,82324180,1,168,13
4819,82324506,1,180,7
4820,82324838,1,45,4
4821,82324842,1,48,2
4822,82324843,1,48,2
4823,82324845,1,72,3
4824,82324853,6,120,5
4825,82325266,1,36,2
4826,82325270,1,15,1
4827,82325414,1,85,6
4828,82325508,1,65,3
4829,82325519,1,72,6
4830,82325530,1,60,4
4831,82325533,1,100,7
4832,82325542,1,112,7
4833,82325547,1,125,8
4834,82325548,1,95,7
4835,82325549,1,95,7
4836,82325555,1,125,8
4837,82325557,1,125,8
4838,82325574,1,70,5
4839,82325623,40,72,6
4840,82325627,1,105,9
4841,82325739,1,80,4
4842,82326185,1,48,2
4843,82326336,1,105,8
4844,82326490,1,108,5
4845,82326491,1,132,7
4846,82326522,1,126,6
4847,82326672,6,72,5
4848,82326843,1,75,7
4849,82326844,1,95,7
4850,82326845,1,125,8
4851,82326846,1,125,8
4852,82326890,1,60,4
4853,82326893,1,90,7
4854,82326911,1,90,7
4855,82326913,1,90,7
4856,82326925,1,60,4
4857,82326929,1,84,7
4858,82326931,1,84,7
4859,82326935,1,84,7
4860,82326941,1,84,7
4861,82326948,1,70,3
4862,82326955,6,25,1
4863,82327122,1,70,5
4864,82327312,4,45,2
4865,82327313,1,85,6
4866,82327543,1,54,2
4867,82327888,1,60,2
4868,82328029,24,32,3
4869,82328298,1,252,25
4870,82328321,1,95,7
4871,82328566,1,76,6
4872,82328619,6,30,1
4873,82328660,1,90,4
4874,82329405,1,200,25
4875,82329406,1,200,25
4876,82329466,1,72,7
4877,82329666,1,162,6
4878,82329844,6,329,13
4879,82329873,6,96,7
4880,82329969,1,56,2
4881,82329970,1,56,2
4882,82329971,1,72,3
4883,82330114,1,200,10
4884,82330688,1,90,3
4885,82331364,12,25,1
4886,82331666,6,96,7
4887,82331889,10,108,5
4888,82331898,5,80,3
4889,82332051,24,72,3
4890,82332470,36,96,4
4891,82332473,36,96,4
4892,82332483,36,96,4
4893,82332531,36,96,4
4894,82332553,1,126,7
4895,82332790,1,220,15
4896,82332908,1,126,7
4897,82332909,1,126,7
4898,83739444,1,91,3
